from_user,text,time,likes,hashtag
glendabell1958,yum,2016-10-05T15:14:23.000Z,,
glendabell1958,im on 1232,2016-10-05T15:15:04.000Z,,
mooohssen1982,1914😆,2016-10-10T09:12:31.000Z,,
lea.lxx,1624,2016-11-15T13:32:06.000Z,,
vedad.vrannj,me level 25,2016-12-11T17:47:17.000Z,,
mooohssen1982,2165😊,2016-12-20T08:44:32.000Z,,
brasil_neymar123,Yo 1890,2017-01-02T20:50:26.000Z,,
sahiltagev,omg,2017-01-06T23:43:25.000Z,,
alena.s.ost,😲,2017-05-31T20:18:23.000Z,,
sup.its.mel,This is my favorite music from the game!,2017-06-11T17:24:19.000Z,,
sunder_atha,2035 😘,2017-09-21T20:32:56.000Z,,
velezzyazmin,"Que tal Candy Crush Saga Official, te animo para que juntos empecemos a defender el talento local de Jelozmusic, entonces yo te recomiendo oír esta canción (ZUM –ZUM ) de jelozmusic es una locura.",2017-11-29T10:31:09.000Z,,
macca54mom,Great game but difficult sometimes.,2016-07-25T01:43:40.000Z,,
roomdecorationforgirlsgame,"Room Decoration For Girls Game Decorating can be lots of fun and with this room decor 2016, you can show your creative skills and decorate a bedroom just the way you like it. With this free decorating game you can select the room type you want, before choosing a bed, seating option, desk, wall hangings, lights, rugs, wardrobes, as well as windows, floor type, wall colour, and any final finishing touches. So if you have an interior designer in your heart and love room decor, Features: • Easily select a room you would like to decorate for yourself. • Find and decorate the room with the bed of your dreams. • Add a comfortable seating option for friends to sit in. • Have fun choosing a desk and mirror to complete your hair and makeup before heading out. • Decorate the room by adding wall hangings and lights to compliment your bedroom. • Accessorize by adding a rug or wardrobe that matches your bed and wall hangings. • Renovate and add an additional window to let more sunlight in. • Change the floor to timber, tiles or carpet to add that extra effect. • Decorate and change the wall colour and patterns for that unique style. • Add the final finishing touches with teddies, lamps, plants and more. Download this game are free for a limited time ! https://play.google.com/store/apps/details?id=com.cospix.romdecorforgils2",2016-08-14T02:59:17.000Z,,
roomdecorationforgirlsgame,Amazing Girly Room Decor https://play.google.com/store/apps/details?id=com.amazinggirlyroomdecor,2016-08-16T16:54:36.000Z,,
_sara.elizabeth_,@adamthompson814 Candy Crush has an insta!! 😍,2016-08-31T21:22:57.000Z,,
arlethaspencer7176,love the game,2016-09-04T18:27:13.000Z,,
thebunnysings,😳🙈💕plz check out my covers💜💛💙and plz follow if u like my arts or covers😳 😻😸🙈🙊 ❤💜💙,2016-09-09T12:37:41.000Z,,
noaccess80,Love the game,2016-09-09T18:02:00.000Z,,
carlosmatheus7455,no vale,2016-09-15T12:56:55.000Z,,
martiinmoncayo,buen juego,2016-09-22T16:47:33.000Z,,
glendabell1958,love it!,2016-10-05T15:12:52.000Z,,
giusi8693giussipi,i like it.,2016-10-09T20:59:39.000Z,,
velezzyazmin,"Cómo vamos Candy Crush Saga Official, te animo para que juntos empecemos a defender el talento local de Jelozmusic, entonces yo te invito cantar este tema (POR TI ) de jelozmusic es una chimba.",2017-12-05T02:34:31.000Z,,
sandraaytug,i need this for my husband,2016-09-10T18:55:15.000Z,,
nate_clark25,I'm buying this I'm so in love😍😍 @madison_fiedler,2016-09-28T02:33:11.000Z,,
glendabell1958,need this cap,2016-10-05T15:11:10.000Z,,
adam.johnson,@_alex.sullivan_,2016-10-12T17:17:52.000Z,,
ale.cuadroszea,prros,2016-11-28T22:30:07.000Z,,
obregonalessandra,hooooooooooooooo quierooooooooooooooooooo unaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,2017-02-18T22:36:03.000Z,,
marinarojoalmeida,Amei 😍,2017-04-23T02:42:25.000Z,,
leyva.dania,My is name Dania Leyva one ☝️🤗😜☝️💖🍭Game candy crush,2017-09-17T19:20:41.000Z,,
velezzyazmin,"Hey Candy Crush Saga Official, te animo para que unidos empecemos a respaldar el talento colombiano de Jelozmusic, entonces yo te recomiendo escuchar este sencillo (RÓBAME ) de jelozmusic es una chimba.",2017-12-03T06:30:03.000Z,,
julietandtsar,Omg can you buy those,2018-01-09T09:56:33.000Z,,
carlosgottie,I want it,2018-02-16T04:33:02.000Z,,
jjswguwest43,,2019-01-14T12:21:16.000Z,,#oh 
sharnyw20,sktgchh vvcgbggfhyanfgavagttcv,2016-07-24T02:57:27.000Z,,
sharnyw20,shftor,2016-07-24T03:22:17.000Z,,
elinartn,@nicogjz,2016-07-24T21:06:35.000Z,,
corazonxo,I need this shirt!!!!!! @candycrushsagaofficial,2016-08-01T02:38:55.000Z,,
iii_v_mcmlxxviii,"@candycrushsagaofficial there should be one saying ""you're my sugar crush"" as a valentines t shirt ❤️😍",2016-08-07T23:23:17.000Z,,
uriahheep101,adorable :),2016-08-22T20:36:27.000Z,,
dquaffle,@insta_sham,2016-09-28T22:50:37.000Z,,
adam.johnson,@_alex.sullivan_,2016-10-12T17:18:03.000Z,,
velezzyazmin,"Hola Candy Crush Saga Official, te hago la invitación para que juntos empecemos a apoyar el talento local de Jelozmusic, entonces yo te sugiero cantar esta canción (RÓBAME ) de jelozmusic es perfecta.",2017-12-02T04:50:14.000Z,,
isa_maria_henriques_,Can I have 1,2018-01-31T13:27:33.000Z,,
reginauriamuniz,Eu quero!,2018-02-09T11:04:40.000Z,,
jjswguwest43,,2019-01-14T12:20:48.000Z,,
dk09305,hi,2016-07-28T08:37:13.000Z,,
wilsonsp2020,my cat,2016-07-29T18:47:25.000Z,,
apagueisaporra,@alinne_dias,2016-08-01T01:41:29.000Z,,
yahiabouziane,slt,2016-08-10T09:06:42.000Z,,
yahiabouziane,wawwwww,2016-08-10T09:08:47.000Z,,
janet_jewels,lonelyness,2016-08-14T17:51:38.000Z,,
marlene_jeremias,"gostaria de saber se tem algum jogador que ja ultrapassou a fase 1934 ,",2016-09-01T20:03:09.000Z,,
lopezlynda7868,where can i buy this?,2016-09-17T21:21:25.000Z,,
majdykhair,nivel 2030 completado,2016-10-16T12:09:40.000Z,,
olguitaade,Nivel 1295 quiero unas leggns así,2017-04-30T04:07:00.000Z,,
aliphonce28542022,You are cute surely,2017-06-04T22:48:14.000Z,,
juliana_dianin,Onde comprar a legging????,2018-09-11T18:35:45.000Z,,
elirivas55,@elissarn5,2017-03-28T10:37:25.000Z,,
_leenalk,too much lmao,2017-04-27T11:06:34.000Z,,
olguitaade,Quiero una,2017-04-30T04:05:54.000Z,,
ridiculously.kingg,😜😍,2017-07-08T16:17:14.000Z,,
aymafikree,WOOOW that's Cool and Nice @candycrushsaga I like it 😃,2017-07-12T12:22:59.000Z,1 like,
miss.khadee_,Oml I want this😂😂😂❤❤,2017-07-28T20:40:40.000Z,,
leyva.dania,My is name Dania Leyva one ☝️🤗😜☝️☝️💖One,2017-09-17T19:21:41.000Z,,
aparna30mukherjee,wow its loveable...,2017-09-26T06:20:14.000Z,,
velezzyazmin,"Dímelo Candy Crush Saga Official, te hago la invitación para que unidos empecemos a apoyar el talento local de Jelozmusic, entonces yo te recomiendo oír esta producción (MAQUINA DE AMORES) de jelozmusic es una chimba.",2017-12-04T02:42:25.000Z,,
ayeshadoll2501,😍😍😍,2018-05-17T15:25:04.000Z,,
sophie_gaven,Candy crack bed 😂♥️,2018-10-13T15:17:46.000Z,,
jjswguwest43,😳😀🙂☺,2019-01-14T12:20:19.000Z,,
danielledossantossouza,Level 23,2015-05-01T15:37:58.000Z,,
wernyit,"yummy, I want some !!!",2015-06-03T10:36:56.000Z,,
meeyaofuma,Level 1032.,2015-07-14T04:50:48.000Z,,
creativitytopower,delicious,2015-07-25T15:51:24.000Z,,
asnaslan,çok güzel gözüküyor,2015-07-29T14:02:56.000Z,,
thibeault.d,Pounds SuGar and enjoys beating all offenders,2015-08-09T09:06:30.000Z,,
night_sky79,<3,2015-08-24T02:16:23.000Z,,
d.e_aesthetics,Haha!! Candy crushing!! @francesca_calle,2016-02-10T21:42:55.000Z,,
gouvea.jessica,"Divine,sugar crush delicious",2016-02-13T04:42:40.000Z,,
karencornshbowyer,Can I have some candy yumme!,2016-06-24T17:21:23.000Z,,
martiinmoncayo,bueno,2016-09-22T16:47:59.000Z,,
velezzyazmin,"Buenas Candy Crush Saga Official, te hago la invitación para que juntos empecemos a reafirmar el talento colombiano de Jelozmusic, entonces yo te sugiero cantar esta canción (ZUM –ZUM ) de jelozmusic es buenísima.",2017-12-07T01:38:26.000Z,,
pink_potato_568,U @l4stxhope,2015-11-17T20:55:44.000Z,,
sh4zed,Isssso @pink_potato_568,2015-11-17T20:56:27.000Z,,
martaknezevic1,Marry me thank you 💚💚 @martina.gospic @katarinavickovic,2015-11-19T16:20:53.000Z,,
nbn.kei,aggagag,2015-12-04T06:07:37.000Z,,
hinskechristian,"nice Hair,but i´m naked haha",2016-01-01T15:22:50.000Z,,
semihkanbur54,ben hep bunda hile (hack ) yapıyom naber eziqler,2016-01-29T13:32:42.000Z,,
blackraven1968,I love the colors of your beard it's so awsome....and is your name chris? because you look so familiar.,2016-02-22T06:33:01.000Z,,
liekezemann_,@maudsteffen iets voor jou😂,2016-02-24T17:37:22.000Z,,
slavica_v_,aaaaaaa yes,2016-04-01T04:15:15.000Z,,
jaquelinenorth01,olá bom dia conheça a minha página https://www.facebook.com/jaquelineerebeka/?fref=ts,2016-06-28T15:25:04.000Z,,
scrofel,"Itsa' chin bib,",2017-02-27T09:29:21.000Z,,
velezzyazmin,"Hola Candy Crush Saga Official, te hago la invitación para que unidos empecemos a defender el talento colombiano de Jelozmusic, entonces yo te invito bailar este sencillo (MAQUINA DE AMORES) de jelozmusic es una locura.",2017-12-02T07:41:04.000Z,,
talya_n_emazeghan,😍😍😍😍😍😍😍😍😍😍,2016-01-27T20:50:00.000Z,,
jennaw2020,Riley1,2016-02-29T02:12:46.000Z,,
jorgesilvapaulo64,Good,2016-03-04T22:52:08.000Z,,
yatiau,how to claim the rewrds #candycrush #tshirts #duvet #keepcalm #crushaholic #gamecards,2016-04-27T04:30:38.000Z,,#candycrush #tshirts #duvet #keepcalm #crushaholic #gamecards 
yatiau,stuck at Level 269,2016-04-27T04:31:42.000Z,,
jaquelinenorth01,olá bom dia conheça a minha página https://www.facebook.com/jaquelineerebeka/?fref=ts,2016-06-28T15:25:11.000Z,,
ays00000,Level 117,2016-06-28T18:12:43.000Z,,
sadamesanovic,zasto stalno steka,2016-07-29T19:36:17.000Z,,
roomdecorationforgirlsgame,"Room Decoration For Girls Game Decorating can be lots of fun and with this room decor 2016, you can show your creative skills and decorate a bedroom just the way you like it. With this free decorating game you can select the room type you want, before choosing a bed, seating option, desk, wall hangings, lights, rugs, wardrobes, as well as windows, floor type, wall colour, and any final finishing touches. So if you have an interior designer in your heart and love room decor, Features: • Easily select a room you would like to decorate for yourself. • Find and decorate the room with the bed of your dreams. • Add a comfortable seating option for friends to sit in. • Have fun choosing a desk and mirror to complete your hair and makeup before heading out. • Decorate the room by adding wall hangings and lights to compliment your bedroom. • Accessorize by adding a rug or wardrobe that matches your bed and wall hangings. • Renovate and add an additional window to let more sunlight in. • Change the floor to timber, tiles or carpet to add that extra effect. • Decorate and change the wall colour and patterns for that unique style. • Add the final finishing touches with teddies, lamps, plants and more. Download this game are free for a limited time ! https://play.google.com/store/apps/details?id=com.cospix.romdecorforgils2",2016-08-14T02:59:30.000Z,,
ssimonellii,@napalm.13,2016-08-17T02:06:22.000Z,,
velezzyazmin,"Dímelo Candy Crush Saga Official, te animo para que unidos empecemos a apoyar el talento local de Jelozmusic, entonces yo te invito cantar este tema (ENTRE LA ESPADA Y LA PARED ) de jelozmusic es perfecta.",2017-12-07T04:00:14.000Z,,
jjswguwest43,😳😳😳😳😯😳,2019-01-14T12:19:48.000Z,,
elteezy27,53,2015-04-21T12:10:51.000Z,,
mrtguns,seni seviyorum,2015-05-09T23:48:58.000Z,,
irenedequita25,yummy much.....,2015-08-12T23:19:30.000Z,,
fungkei621,o ...verylikes candy is my hast,2015-10-16T05:53:52.000Z,,
hotmommysgirl,Happy birthday to my daughter 9 years old on December 12. love the game',2015-12-05T20:16:10.000Z,,
nermeen_3adel,7elwa 3wy,2016-01-08T14:35:47.000Z,,
slavica_v_,love it,2016-04-01T04:05:29.000Z,,
feer_rodriguez06,"Que Lindo Esto, De Más<3",2016-06-20T18:07:59.000Z,,
j._brandao_,@rebeca_bolkan,2016-07-28T01:28:55.000Z,,
carsonrossbillsgmailcom,Yummy nom nom nom,2017-07-20T02:37:51.000Z,,
salmansalman5544,hi,2017-10-26T08:57:15.000Z,,
velezzyazmin,"Qué onda Candy Crush Saga Official, te hago la invitación para que unidos empecemos a defender el talento local de Jelozmusic, entonces yo te sugiero cantar este tema (ENTRE LA ESPADA Y LA PARED ) de jelozmusic es una chimba.",2017-12-03T08:29:36.000Z,,
iluwa200796,nngan,2015-07-21T10:47:14.000Z,,
iluwa200796,Ffn,2015-07-21T10:47:14.000Z,,
iluwa200796,n,2015-07-21T10:47:14.000Z,,
baileighbaker_,@gabe__m__20,2015-07-28T18:17:21.000Z,,
irenedequita25,wowww,2015-08-12T23:18:55.000Z,,
efandiar,Wow,2016-02-22T08:07:27.000Z,,
joaobento432,Só jogo a matraquilhos,2016-04-03T17:36:31.000Z,,
pretmarry,Wow!!!,2016-05-04T09:50:23.000Z,,
henriquesthefano,Quero @reisconce,2016-05-19T03:29:37.000Z,,
lopezlynda7868,Nice christmas present for grankids,2016-09-17T21:22:35.000Z,,
stephspets30,This is even better than a candy 🍭 mug,2017-03-25T11:47:42.000Z,,
alena.s.ost,Cool,2017-05-31T20:16:46.000Z,,
danysp_16,I would like a well,2015-10-19T20:43:41.000Z,,
dn70409,nice glasses,2015-11-06T03:26:27.000Z,,
dn70409,so not be not really not for a game at three color glasses,2015-11-06T03:27:05.000Z,,
nermeen_3adel,2na 3ayza,2016-01-08T14:48:08.000Z,,
chaytana_solo_,cvb1,2016-02-15T17:20:59.000Z,,
jinkserickson,sweet!!,2016-02-27T16:22:57.000Z,,
lignovivaldo,#anakgames,2016-03-14T16:39:05.000Z,,#anakgames 
katelyn.vxx,can i order a pari,2016-03-28T21:10:48.000Z,,
slavica_v_,cute,2016-04-01T04:05:54.000Z,,
wmandela95,COOL,2016-09-11T08:39:12.000Z,,
lopezlynda7868,#Lyndaloveeverything,2016-09-17T21:23:55.000Z,,#Lyndaloveeverything 
velezzyazmin,"Hi Candy Crush Saga Official, te hago la invitación para que juntos empecemos a defender el talento colombiano de Jelozmusic, entonces yo te recomiendo cantar esta canción (ENTRE LA ESPADA Y LA PARED ) de jelozmusic es perfecta.",2017-12-02T05:07:44.000Z,,
jorgesilvapaulo64,Giro,2016-03-04T22:52:44.000Z,,
elenadg30,VERY BAD!!!,2016-03-26T19:51:35.000Z,,
elenadg30,Malo muy malo!!,2016-03-26T19:51:46.000Z,,
slavica_v_,lol,2016-04-01T04:06:22.000Z,,
royakalantar,@nafiseh_yaraghi,2016-04-05T18:41:06.000Z,,
nafiseh_yaraghi,@royakalantar cheghadr jaleb she barae tem,2016-04-05T19:18:24.000Z,,
carolinaprazeres,"Everything i had desappear, all my prices. Fui roubada.",2016-05-14T01:26:56.000Z,,
carolinaprazeres,All my candies. Todos os meus doces.,2016-05-14T01:27:59.000Z,,
atcboopa,WOW,2016-07-12T18:45:49.000Z,,
j._brandao_,@rebeca_bolkan,2016-07-28T01:28:21.000Z,,
carsonrossbillsgmailcom,Yummy nom nom nom,2017-07-20T02:37:22.000Z,,
velezzyazmin,"Buenas energías Candy Crush Saga Official, te animo para que unidos empecemos a reafirmar el talento local de Jelozmusic, entonces yo te recomiendo oír esta producción (POR TI ) de jelozmusic es una chimba.",2017-12-02T05:39:58.000Z,,
center_mid,Where is that building in New York,2014-11-08T17:19:21.000Z,,
andrea_veganek0,Suge :3,2014-11-14T03:47:38.000Z,,
tay.ruder,@rudernuda we can meet the real life candy😂,2014-12-09T05:59:13.000Z,,
ayden27_,kik) rayan198711,2014-12-23T09:48:09.000Z,,
sevdaku,😋😋😋😋😋😋😋😋😋,2015-03-01T19:38:35.000Z,,
ethanschiller,ewcawrescv,2015-04-05T19:49:39.000Z,,
ethanschiller,c5ehg\,2015-04-05T19:50:08.000Z,,
ethanschiller,\,2015-04-05T19:50:09.000Z,,
f.n.f.s,Woooow,2015-05-31T18:54:51.000Z,,
ml_cp18,@trigo_sami @nataliahernandezmondragon,2015-09-23T01:30:47.000Z,,
blackraven1968,RAD,2016-02-22T06:34:18.000Z,,
atcboopa,NICE SUPER,2016-07-12T18:47:14.000Z,,
blairwangqueen,I wanna one,2014-05-23T04:10:50.000Z,,
divinakittyamalfi,I want one!,2014-06-03T03:57:48.000Z,,
dinipuetri,I want one!,2014-07-08T06:36:44.000Z,,
myxstic,I'm on 488,2014-07-28T04:08:32.000Z,,
stellnga,492 finally beat,2014-08-06T02:06:14.000Z,,
ariannalugo_,#Candy!!,2014-08-13T20:18:56.000Z,,#Candy 
ariannalugo_,Candy!!,2014-08-13T20:19:49.000Z,,
jcatalan55,mmmmmm....!!! :D :D :D,2014-10-24T22:04:25.000Z,,
tonymendozav,coool,2014-11-08T03:19:44.000Z,,
lisa.ramsey.146,Where are they. I want one,2015-01-31T06:14:25.000Z,,
cien_li88,Where they sele ?,2015-02-16T10:57:27.000Z,,
andreeaf.maria,Dragut,2015-05-16T20:40:06.000Z,,
ashkies_d,@jenambrosi11,2015-05-27T17:29:17.000Z,,
iluwa200796,Lklk,2015-07-21T10:48:28.000Z,,
iluwa200796,Sgn,2015-07-21T10:48:30.000Z,,
iluwa200796,h,2015-07-21T10:48:30.000Z,,
elay_de,candycrush köşesi,2016-01-15T17:41:49.000Z,,
viagemhonesta,Quero @aluisium,2016-02-24T01:16:48.000Z,,
aluisium,@nandapaes Vai ficar querendo! Hahahha!!,2016-02-25T04:47:10.000Z,,
heytorborges,@lucasromcy kkkkkkkkkkkkkkkkkkkkkk,2016-03-29T20:59:10.000Z,,
lucasromcy,@heytorborges kkkkkk naná!,2016-03-31T03:06:55.000Z,,
elcinsaglamcan,Elcin,2016-06-21T17:32:59.000Z,,
fab94_gag,💖,2017-12-17T01:25:50.000Z,,
martagrassid,Adoro jogar esse jogo,2019-08-04T19:11:40.000Z,1 like,
amirhesamml,@icbz_95 b che dardi mikhore in page 😐,2015-12-27T13:01:01.000Z,,
rosanajerico,@thalesponte,2016-01-07T03:21:08.000Z,,
thalesponte,@rosanajerico kkkkk,2016-01-07T03:21:41.000Z,,
d.e_aesthetics,Yum. @francesca_calle,2016-02-10T21:41:37.000Z,,
blackraven1968,this is making me hungry,2016-02-22T06:34:50.000Z,,
morteza._,@narges.ng92 😁,2016-04-16T11:26:36.000Z,,
morteza._,@meysammahmudii,2016-04-16T11:26:51.000Z,,
narges.ng92,@morteza._ 🙊😂,2016-04-16T12:14:06.000Z,,
lopezlynda7868,Just love it. congratulations,2016-09-17T21:25:52.000Z,,
issagassi,@mahgodoy hahahaha,2016-10-18T07:24:25.000Z,,
mahgodoy,@issagassi meu aniversário tá chegando,2016-10-18T19:12:59.000Z,,
johndendrinos,?,2017-02-12T10:21:36.000Z,,
abel.deje,level 311,2014-12-10T08:11:21.000Z,,
ati.abn,,2015-02-04T11:58:49.000Z,,
seyi_martins1,371...battling with pizzas now,2015-04-22T11:30:03.000Z,,
muntada.emaratiat,425,2015-05-14T20:39:19.000Z,,
elsa_mustika,Level 956,2015-07-31T06:50:33.000Z,,
abdul.saboor.ahmed,168,2015-09-03T16:30:13.000Z,,
ibrahimova2003,180,2015-10-11T09:59:03.000Z,,
elay_de,level=1000,2016-01-15T17:39:52.000Z,,
krd_gurl,Level 215,2016-05-16T22:30:27.000Z,,
kaurcharanjit54,gooooood,2016-06-13T07:11:22.000Z,,
__asma__3,I'm in level 1257,2016-07-07T11:50:18.000Z,,
gmf296,Level 886,2016-12-02T03:13:27.000Z,,
satakamolboomy,"Mr.Yeti, sometime you should let me go through easily",2015-12-01T16:12:56.000Z,,
elay_de,,2016-01-08T21:42:59.000Z,,
ingrid.mamiarsyali,Lol,2016-01-17T02:32:10.000Z,,
viki_vak,can,2016-03-08T14:47:38.000Z,,
viki_vak,3Y0wwkwkwp,2016-03-08T14:47:58.000Z,,
viki_vak,!w,2016-03-08T14:48:03.000Z,,
